latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
13.204388,-16.073086,347.38,0.51,0.41,2012-05-31,1435,N,VIIRS,n,1,313.22,15.03,D,0
13.392024,-14.717032,345.44,0.41,0.45,2012-05-31,1435,N,VIIRS,n,1,309.12,8.01,D,0
13.435233,-15.228482,339.38,0.57,0.43,2012-05-31,1435,N,VIIRS,l,1,310.72,16.21,D,0
13.217662,-16.060596,348.26,0.51,0.41,2012-05-31,1435,N,VIIRS,n,1,315.33,34.29,D,0
13.430532,-15.233246,351.23,0.57,0.43,2012-05-31,1435,N,VIIRS,n,1,314.33,15.83,D,0
13.299135,-15.826581,349.56,0.52,0.42,2012-05-31,1435,N,VIIRS,n,1,315.42,22.94,D,0
13.426548,-15.232693,342.39,0.57,0.43,2012-05-31,1435,N,VIIRS,n,1,311.34,15.83,D,0
13.621914,-15.07151,346.67,0.39,0.44,2012-05-31,1435,N,VIIRS,n,1,315.86,11.99,D,0
13.580418,-14.660907,337.32,0.41,0.45,2012-05-31,1435,N,VIIRS,l,1,309.23,5.16,D,0
13.748259,-15.386429,344.07,0.56,0.43,2012-05-31,1435,N,VIIRS,l,1,314.89,18.85,D,0
13.471323,-16.615561,330.42,0.48,0.4,2012-05-31,1435,N,VIIRS,n,1,303.42,3.85,D,3
13.249795,-16.710943,344.04,0.47,0.4,2012-05-31,1435,N,VIIRS,n,1,306.65,76.71,D,0
13.255753,-14.384353,336.03,0.42,0.45,2012-05-31,1435,N,VIIRS,n,1,305.96,7.8,D,0
13.610945,-14.653288,337.52,0.41,0.45,2012-05-31,1435,N,VIIRS,l,1,308.95,3.87,D,0
13.346708,-14.412406,340.41,0.42,0.45,2012-05-31,1435,N,VIIRS,n,1,307.54,5.31,D,0
13.251023,-14.387725,343.89,0.42,0.45,2012-05-31,1435,N,VIIRS,n,1,305.85,4.48,D,0
13.251643,-14.387833,344.01,0.42,0.46,2012-05-31,1435,N,VIIRS,n,1,306.71,5.7,D,0
13.306041,-14.129454,337.09,0.44,0.46,2012-05-31,1435,N,VIIRS,n,1,302.67,3.93,D,0
13.30656,-14.125384,342.65,0.44,0.46,2012-05-31,1435,N,VIIRS,n,1,300.01,3.93,D,0
13.210101,-16.059561,349.99,0.51,0.41,2012-05-31,1435,N,VIIRS,n,1,309.09,15.19,D,0
13.756886,-15.382356,341.84,0.56,0.43,2012-05-31,1435,N,VIIRS,l,1,312.92,17.32,D,0
13.486763,-14.22269,336.6,0.44,0.46,2012-05-31,1435,N,VIIRS,n,1,304.63,1.28,D,0
13.764904,-15.381565,305.87,0.34,0.56,2012-06-01,0308,N,VIIRS,n,1,292.25,0.84,N,0
13.353872,-14.488005,338.58,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,298.53,1.71,D,0
13.404387,-14.583739,342.55,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,299.32,4.51,D,0
13.415709,-14.530529,335.26,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,299.7,3.1,D,0
13.41238,-14.530015,344.71,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,302.44,6.59,D,0
13.415046,-14.512082,337.45,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,301.61,2.46,D,0
13.28679,-14.103549,341.1,0.4,0.37,2012-06-01,1416,N,VIIRS,n,1,303.22,4.64,D,0
13.288137,-14.104435,343.92,0.4,0.37,2012-06-01,1416,N,VIIRS,n,1,303.29,3.95,D,0
13.354402,-14.484417,333.97,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,298.97,1.71,D,0
13.17201,-16.028288,344.53,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,312.6,12.04,D,0
13.548442,-14.036727,340.45,0.4,0.37,2012-06-01,1416,N,VIIRS,n,1,301.42,3.65,D,0
13.556706,-14.647993,341.64,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,306.31,2.86,D,0
13.629757,-14.637311,353.69,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,305.51,8.1,D,0
13.62643,-14.636797,353.1,0.39,0.36,2012-06-01,1416,N,VIIRS,n,1,308.63,12.68,D,0
13.455861,-14.848544,345.63,0.52,0.42,2012-06-02,1357,N,VIIRS,n,1,311.33,12.34,D,0
13.21165,-16.212643,335.23,0.42,0.45,2012-06-02,1357,N,VIIRS,n,1,299.55,4.19,D,0
13.67906,-15.216366,309.55,0.39,0.36,2012-06-03,0231,N,VIIRS,n,1,293.72,0.94,N,0
13.449651,-14.488258,312.43,0.38,0.36,2012-06-03,0231,N,VIIRS,n,1,293.82,1.93,N,0
13.410972,-15.584562,308.35,0.39,0.36,2012-06-03,0231,N,VIIRS,n,1,293.95,0.93,N,0
13.4811,-14.816876,308.54,0.38,0.36,2012-06-03,0231,N,VIIRS,n,1,293.52,1.77,N,0
13.269103,-16.719315,334.47,0.47,0.64,2012-06-03,1338,N,VIIRS,n,1,294.16,4.56,D,0
13.232459,-16.297159,337.56,0.44,0.62,2012-06-03,1338,N,VIIRS,n,1,293.29,2.09,D,0
13.248693,-16.577526,356.03,0.46,0.63,2012-06-03,1338,N,VIIRS,n,1,295.03,9.66,D,0
13.272999,-16.723848,335.79,0.47,0.64,2012-06-03,1339,N,VIIRS,n,1,293.86,3.48,D,0
13.678426,-15.217796,367,0.36,0.58,2012-06-03,1339,N,VIIRS,h,1,297.59,8.09,D,0
13.676265,-15.219073,367,0.36,0.58,2012-06-03,1339,N,VIIRS,h,1,297.48,12.28,D,0
13.677791,-15.221142,343.17,0.36,0.58,2012-06-03,1339,N,VIIRS,n,1,294.98,8.09,D,0
13.714552,-15.224175,298.84,0.4,0.44,2012-06-04,0212,N,VIIRS,n,1,277.93,1,N,0
13.464678,-14.300766,343.68,0.57,0.69,2012-06-04,1500,N,VIIRS,n,1,292.55,13.11,D,0
13.463992,-14.301866,343.16,0.57,0.69,2012-06-04,1500,N,VIIRS,n,1,292.73,5.77,D,0
13.211675,-15.849541,340.35,0.43,0.46,2012-06-05,1441,N,VIIRS,n,1,305.44,2.43,D,0
13.215904,-15.850093,338.38,0.43,0.46,2012-06-05,1441,N,VIIRS,n,1,306.08,2.43,D,0
13.253876,-15.952229,340.32,0.42,0.46,2012-06-05,1441,N,VIIRS,n,1,305.44,6.96,D,0
13.38707,-15.357203,337.21,0.46,0.47,2012-06-05,1441,N,VIIRS,n,1,306.37,1.85,D,0
13.587632,-14.552031,340.83,0.53,0.5,2012-06-05,1441,N,VIIRS,n,1,306.06,6.27,D,0
13.379094,-14.473677,335.9,0.53,0.5,2012-06-05,1441,N,VIIRS,n,1,304.97,5.46,D,0
13.189749,-16.38596,338.52,0.4,0.44,2012-06-05,1441,N,VIIRS,n,1,300.64,3.8,D,0
13.498744,-14.482409,347.3,0.53,0.5,2012-06-05,1441,N,VIIRS,n,1,304.58,6.64,D,0
13.614626,-15.147204,351.75,0.48,0.48,2012-06-05,1441,N,VIIRS,n,1,307.04,13.33,D,0
13.253371,-15.956179,350.89,0.42,0.46,2012-06-05,1441,N,VIIRS,n,1,305.49,7.47,D,0
13.594397,-14.869078,336.11,0.5,0.49,2012-06-05,1441,N,VIIRS,l,1,306.93,2.27,D,0
13.111621,-16.755301,333.38,0.57,0.43,2012-06-05,1441,N,VIIRS,n,1,296.78,3.15,D,0
13.464977,-14.822054,339.44,0.5,0.49,2012-06-05,1441,N,VIIRS,n,1,309.11,5.46,D,0
13.318574,-14.139932,347.81,0.56,0.51,2012-06-05,1441,N,VIIRS,n,1,305.23,8.13,D,0
13.112333,-16.750055,333.44,0.57,0.43,2012-06-05,1441,N,VIIRS,n,1,296.91,5.06,D,0
13.460423,-14.821517,339.23,0.5,0.49,2012-06-05,1441,N,VIIRS,n,1,308.77,5.46,D,0
13.579239,-14.982559,346.64,0.41,0.37,2012-06-06,1422,N,VIIRS,n,1,316.47,10.06,D,0
13.443329,-14.175828,343.21,0.44,0.38,2012-06-06,1422,N,VIIRS,l,1,313.9,6.1,D,0
13.585162,-14.672076,342.72,0.42,0.38,2012-06-06,1422,N,VIIRS,l,1,317.04,8.71,D,0
13.345066,-15.973489,337.78,0.39,0.36,2012-06-06,1422,N,VIIRS,l,1,310.73,4.31,D,0
13.246336,-15.957644,339.4,0.39,0.36,2012-06-06,1422,N,VIIRS,l,1,312.78,12.07,D,0
13.218857,-15.964566,342.99,0.39,0.36,2012-06-06,1422,N,VIIRS,l,1,314.88,8.66,D,0
13.222446,-15.825187,337.62,0.39,0.36,2012-06-06,1422,N,VIIRS,l,1,310.49,3.22,D,0
13.80602,-15.075402,344.74,0.41,0.37,2012-06-06,1422,N,VIIRS,l,1,316.5,9.32,D,0
13.191445,-16.735104,334.48,0.38,0.36,2012-06-06,1422,N,VIIRS,n,1,303.7,3.11,D,0
13.191979,-16.731569,334.57,0.38,0.36,2012-06-06,1422,N,VIIRS,n,1,302.97,3.11,D,0
13.387962,-14.188547,342.32,0.44,0.38,2012-06-06,1422,N,VIIRS,l,1,313.6,6.82,D,0
13.387448,-14.188366,340.68,0.44,0.38,2012-06-06,1422,N,VIIRS,l,1,313.23,6.37,D,0
13.390982,-14.188889,344.54,0.44,0.38,2012-06-06,1422,N,VIIRS,n,1,312.3,7.73,D,0
13.385755,-14.200581,341.47,0.44,0.38,2012-06-06,1422,N,VIIRS,n,1,310.75,4.37,D,0
13.382789,-14.195974,340.94,0.44,0.38,2012-06-06,1422,N,VIIRS,l,1,314.17,4.37,D,0
13.446204,-14.531922,354,0.43,0.38,2012-06-06,1422,N,VIIRS,n,1,318.17,11.3,D,0
13.444194,-14.530766,346.44,0.43,0.38,2012-06-06,1422,N,VIIRS,l,1,317.66,6.12,D,0
13.44768,-14.531275,347.93,0.43,0.38,2012-06-06,1422,N,VIIRS,n,1,315.83,6.12,D,0
13.481958,-14.763853,340.67,0.42,0.38,2012-06-06,1422,N,VIIRS,l,1,314.02,8.93,D,0
13.377204,-14.541947,340.73,0.43,0.38,2012-06-06,1422,N,VIIRS,l,1,313.05,5.34,D,0
13.373164,-14.545378,341.4,0.43,0.38,2012-06-06,1422,N,VIIRS,l,1,312.56,5.79,D,0
13.374278,-14.537521,341.42,0.43,0.38,2012-06-06,1422,N,VIIRS,l,1,313.23,5.06,D,0
13.370238,-14.540954,341.94,0.43,0.38,2012-06-06,1422,N,VIIRS,l,1,314.42,5.06,D,0
13.366757,-14.540446,340.68,0.43,0.38,2012-06-06,1422,N,VIIRS,l,1,312.15,3.58,D,0
13.409532,-13.832972,340.43,0.46,0.39,2012-06-06,1422,N,VIIRS,l,1,310.92,5.99,D,0
13.435647,-13.892029,348.05,0.45,0.39,2012-06-06,1422,N,VIIRS,n,1,312.82,9.16,D,0
13.39474,-13.937609,343.76,0.45,0.39,2012-06-06,1422,N,VIIRS,n,1,313.14,7.24,D,0
13.374181,-14.548706,310.05,0.48,0.48,2012-06-07,0256,N,VIIRS,n,1,292.44,1.52,N,0
13.170167,-16.421722,342.95,0.53,0.42,2012-06-07,1403,N,VIIRS,n,1,308.77,15.42,D,0
13.463204,-14.430614,340.97,0.42,0.38,2012-06-07,1403,N,VIIRS,l,1,314.99,14.22,D,0
13.458177,-14.417791,349.23,0.42,0.38,2012-06-07,1403,N,VIIRS,l,1,313.74,11.01,D,0
13.393508,-15.546957,341.54,0.47,0.4,2012-06-07,1403,N,VIIRS,l,1,311.87,9.9,D,0
13.395,-15.56053,340.76,0.47,0.4,2012-06-07,1403,N,VIIRS,n,1,310.55,6.87,D,0
13.395712,-15.556215,347.83,0.47,0.4,2012-06-07,1403,N,VIIRS,n,1,310.58,6.87,D,0
13.390654,-15.564225,339.53,0.47,0.4,2012-06-07,1403,N,VIIRS,n,1,309.27,7.24,D,0
13.392795,-15.551267,349.73,0.47,0.4,2012-06-07,1403,N,VIIRS,n,1,312.34,9.9,D,0
13.461718,-14.40326,319.97,0.41,0.37,2012-06-08,0237,N,VIIRS,n,1,292.36,2.27,N,0
13.471779,-14.870572,309.45,0.4,0.37,2012-06-08,0237,N,VIIRS,n,1,294.73,0.74,N,0
13.167804,-16.032915,313.21,0.39,0.36,2012-06-08,0237,N,VIIRS,n,1,293.47,1.08,N,0
13.398495,-15.545536,305.16,0.39,0.36,2012-06-08,0237,N,VIIRS,n,1,293.25,0.21,N,0
13.463906,-14.399912,302.58,0.41,0.37,2012-06-08,0237,N,VIIRS,n,1,288.73,0.94,N,0
13.45706,-14.396257,305.38,0.41,0.37,2012-06-08,0237,N,VIIRS,n,1,291.81,1.48,N,0
13.151987,-16.715347,350.44,0.37,0.58,2012-06-08,1345,N,VIIRS,n,1,299.31,4.76,D,0
13.153974,-16.717634,332.78,0.37,0.58,2012-06-08,1345,N,VIIRS,n,1,297.2,1.55,D,0
13.421732,-14.333487,338.78,0.51,0.49,2012-06-08,1345,N,VIIRS,n,1,299.38,3.08,D,0
13.15461,-16.714252,333.55,0.37,0.58,2012-06-08,1345,N,VIIRS,n,1,297.43,2.63,D,0
13.554497,-13.926692,336.96,0.47,0.48,2012-06-08,1345,N,VIIRS,n,1,289.76,5.7,D,0
13.195123,-15.864747,337.39,0.66,0.73,2012-06-09,1326,N,VIIRS,n,1,290.44,4.83,D,0
13.411985,-15.761719,341.06,0.34,0.56,2012-06-10,0159,N,VIIRS,n,1,291.28,3.15,N,0
13.407157,-15.76567,315.68,0.34,0.56,2012-06-10,0159,N,VIIRS,n,1,290.6,3.32,N,0
13.412382,-15.765016,325.59,0.34,0.56,2012-06-10,0159,N,VIIRS,n,1,290.85,3.15,N,0
13.406766,-15.762391,342.81,0.34,0.56,2012-06-10,0159,N,VIIRS,n,1,290.86,3.32,N,0
13.123714,-16.738712,339.19,0.47,0.48,2012-06-10,1447,N,VIIRS,n,1,294.68,7.41,D,0
13.234948,-16.743282,337.64,0.48,0.48,2012-06-10,1447,N,VIIRS,n,1,297.84,6.74,D,0
13.379158,-14.690508,339.05,0.33,0.55,2012-06-10,1447,N,VIIRS,n,1,304.11,3.77,D,0
13.465687,-14.468251,335.11,0.34,0.56,2012-06-10,1447,N,VIIRS,n,1,303.37,4.88,D,0
13.43566,-14.317939,339.7,0.35,0.56,2012-06-10,1447,N,VIIRS,n,1,301.28,4.81,D,0
13.428914,-14.330471,335.82,0.35,0.56,2012-06-10,1447,N,VIIRS,n,1,301.78,2.87,D,0
13.430746,-14.312426,336.46,0.35,0.56,2012-06-10,1447,N,VIIRS,n,1,300.67,3.21,D,0
13.435184,-14.319607,342.15,0.35,0.56,2012-06-10,1447,N,VIIRS,n,1,301.52,5.45,D,0
13.128132,-16.739296,350.86,0.47,0.48,2012-06-10,1447,N,VIIRS,n,1,297.54,7.41,D,0
13.205857,-16.511078,344.87,0.49,0.49,2012-06-10,1447,N,VIIRS,n,1,298.34,3.59,D,0
13.235527,-16.738865,342.13,0.48,0.48,2012-06-10,1447,N,VIIRS,n,1,298.94,13.13,D,0
13.202007,-16.099415,338.51,0.52,0.5,2012-06-10,1447,N,VIIRS,n,1,299.71,6.9,D,0
13.428505,-14.576703,339.37,0.5,0.41,2012-06-11,1428,N,VIIRS,l,1,311.07,3.7,D,0
13.429141,-14.572094,340.88,0.5,0.41,2012-06-11,1428,N,VIIRS,n,1,309.87,3.7,D,0
13.352943,-14.109269,344.9,0.39,0.36,2012-06-12,1410,N,VIIRS,n,1,310.56,7.51,D,0
13.570499,-15.050749,309.02,0.41,0.37,2012-06-14,0224,N,VIIRS,n,1,291.41,1.14,N,0
13.57107,-15.05455,305.99,0.41,0.37,2012-06-14,0224,N,VIIRS,n,1,291.28,1.14,N,0
13.300893,-14.439578,308.17,0.4,0.37,2012-06-14,0224,N,VIIRS,n,1,291.72,0.68,N,0
13.466705,-14.706804,306.07,0.4,0.37,2012-06-14,0224,N,VIIRS,n,1,291.28,3.15,N,0
13.404472,-14.182255,307.15,0.39,0.36,2012-06-14,0224,N,VIIRS,n,1,291.93,1.26,N,0
13.183761,-15.972191,346.7,0.53,0.67,2012-06-14,1332,N,VIIRS,n,1,290.61,8.65,D,0
13.188921,-15.978423,337.11,0.53,0.67,2012-06-14,1332,N,VIIRS,n,1,287.57,8.65,D,0
13.189935,-15.973459,367,0.53,0.67,2012-06-14,1332,N,VIIRS,l,1,288.99,8.65,D,0
13.189481,-15.973936,354.25,0.7,0.75,2012-06-14,1512,N,VIIRS,n,1,288.35,17.45,D,0
13.659506,-14.935255,335.92,0.4,0.6,2012-06-15,1454,N,VIIRS,n,1,291.3,5.55,D,0
13.12848,-16.739872,332.05,0.6,0.53,2012-06-15,1454,N,VIIRS,n,1,293.64,5.82,D,0
13.79443,-15.165571,335.6,0.39,0.59,2012-06-15,1454,N,VIIRS,n,1,294.34,2.25,D,0
13.330396,-15.97091,340.82,0.51,0.41,2012-06-16,1435,N,VIIRS,n,1,311.28,49.23,D,0
13.325338,-15.979798,343.42,0.51,0.41,2012-06-16,1435,N,VIIRS,n,1,305.03,11.97,D,0
13.32661,-15.970357,350.5,0.51,0.41,2012-06-16,1435,N,VIIRS,n,1,305.25,49.23,D,0
13.325974,-15.975075,367,0.51,0.41,2012-06-16,1435,N,VIIRS,h,1,307.27,11.97,D,0
13.520558,-15.790889,340.9,0.52,0.42,2012-06-16,1435,N,VIIRS,n,1,306.8,11.33,D,0
13.321554,-15.979238,347.17,0.51,0.41,2012-06-16,1435,N,VIIRS,n,1,304.44,7.5,D,0
13.127377,-16.749004,332.21,0.46,0.39,2012-06-16,1435,N,VIIRS,n,1,298.14,2.28,D,0
13.539095,-16.29948,339.94,0.49,0.4,2012-06-16,1435,N,VIIRS,n,1,305.22,5.45,D,0
13.539725,-16.294905,339.34,0.49,0.41,2012-06-16,1435,N,VIIRS,n,1,305.01,5.45,D,0
13.383673,-14.636916,338.66,0.39,0.36,2012-06-17,1416,N,VIIRS,n,1,304.99,2.89,D,0
13.360201,-14.362527,336.6,0.39,0.36,2012-06-17,1416,N,VIIRS,n,1,304.2,3.36,D,0
13.245055,-14.388234,335.9,0.39,0.36,2012-06-17,1416,N,VIIRS,n,1,302.86,3.04,D,0
13.391812,-15.701027,343.93,0.39,0.44,2012-06-18,1357,N,VIIRS,n,1,303.27,11.1,D,0
13.214681,-16.44054,345.26,0.44,0.46,2012-06-18,1357,N,VIIRS,n,1,296.91,7.35,D,0
13.321964,-16.744701,331.56,0.46,0.47,2012-06-18,1357,N,VIIRS,n,1,292.84,3.76,D,0
13.392432,-15.697439,344.11,0.39,0.44,2012-06-18,1357,N,VIIRS,n,1,302.55,12.22,D,0
13.454782,-14.552778,335.4,0.34,0.56,2012-06-19,1338,N,VIIRS,n,1,297.53,2.98,D,0
13.470518,-14.234204,340.79,0.32,0.55,2012-06-19,1338,N,VIIRS,n,1,298.56,1.69,D,0
13.235091,-16.447918,336.51,0.4,0.6,2012-06-20,1500,N,VIIRS,n,1,290.61,5.77,D,0
13.36869,-14.287443,342.23,0.34,0.56,2012-06-26,1447,N,VIIRS,n,1,296.19,3.75,D,0
13.200808,-16.043797,344.98,0.43,0.38,2012-06-28,1409,N,VIIRS,l,1,300.69,7.04,D,0
13.659734,-14.596765,342.05,0.39,0.36,2012-11-03,1409,N,VIIRS,l,1,314.06,16.16,D,0
13.518188,-14.088449,339.38,0.38,0.36,2012-11-03,1409,N,VIIRS,l,1,311.24,2.86,D,0
13.658634,-14.603851,343.31,0.39,0.36,2012-11-03,1409,N,VIIRS,n,1,310.78,5.59,D,0
13.661403,-14.607975,354.77,0.39,0.36,2012-11-03,1409,N,VIIRS,n,1,312,5.59,D,0
13.456161,-14.271135,338.26,0.39,0.36,2012-11-03,1409,N,VIIRS,l,1,312.03,4.24,D,0
13.520954,-14.092518,343.96,0.38,0.36,2012-11-03,1409,N,VIIRS,n,1,312.27,3.9,D,0
13.59307,-14.505319,344.5,0.39,0.36,2012-11-03,1409,N,VIIRS,n,1,309.91,3.89,D,0
13.455613,-14.274688,348.33,0.39,0.36,2012-11-03,1409,N,VIIRS,n,1,312.92,4.24,D,0
13.650296,-14.635562,335.51,0.39,0.36,2012-11-03,1409,N,VIIRS,n,1,309.2,2.18,D,0
13.684498,-14.859344,354.17,0.4,0.44,2012-11-07,1434,N,VIIRS,n,1,303.05,8.72,D,0
13.688584,-14.859921,344.73,0.4,0.44,2012-11-07,1434,N,VIIRS,n,1,300.37,8.72,D,0
13.607952,-14.511576,333.99,0.42,0.45,2012-11-07,1434,N,VIIRS,n,1,299.8,1.74,D,0
13.588929,-14.834421,350.18,0.4,0.44,2012-11-07,1434,N,VIIRS,n,1,299.89,5.28,D,0
13.605915,-14.518121,338.32,0.39,0.36,2012-11-08,1415,N,VIIRS,n,1,303.2,3.4,D,0
13.651646,-14.595345,333,0.39,0.36,2012-11-08,1416,N,VIIRS,n,1,302.83,2.47,D,0
13.628922,-14.679716,341.01,0.39,0.36,2012-11-08,1416,N,VIIRS,n,1,306.82,13.02,D,0
13.629452,-14.676142,337.58,0.39,0.36,2012-11-08,1416,N,VIIRS,n,1,306.01,13.02,D,0
13.625066,-14.682775,330.82,0.39,0.36,2012-11-08,1416,N,VIIRS,l,1,304.47,2.04,D,0
13.660569,-14.604057,332.65,0.39,0.36,2012-11-08,1416,N,VIIRS,l,1,304.54,6.84,D,0
13.657773,-14.599959,335.13,0.39,0.36,2012-11-08,1416,N,VIIRS,l,1,305.21,6.84,D,0
13.657241,-14.603544,348.1,0.39,0.36,2012-11-08,1416,N,VIIRS,n,1,307.53,6.84,D,0
13.632247,-14.680231,333.62,0.39,0.36,2012-11-08,1416,N,VIIRS,n,1,302.99,14.07,D,0
13.632777,-14.676658,340.51,0.39,0.36,2012-11-08,1416,N,VIIRS,n,1,305.54,14.07,D,0
13.628391,-14.683291,331.99,0.39,0.36,2012-11-08,1416,N,VIIRS,l,1,304.15,2.04,D,0
13.731556,-14.979487,336.56,0.55,0.51,2012-11-15,1344,N,VIIRS,n,1,295.42,6.67,D,0
13.653689,-14.588685,355.87,0.34,0.56,2012-11-17,1447,N,VIIRS,n,1,301.02,8.95,D,0
13.564578,-14.702277,340.24,0.33,0.55,2012-11-17,1447,N,VIIRS,n,1,302.61,6.1,D,0
13.597966,-14.572415,333.75,0.34,0.56,2012-11-17,1447,N,VIIRS,n,1,301.02,1.93,D,0
13.530042,-14.511191,337.83,0.34,0.56,2012-11-17,1447,N,VIIRS,n,1,300.27,2.18,D,0
13.654064,-14.585548,367,0.34,0.56,2012-11-17,1447,N,VIIRS,h,1,304.09,15.67,D,0
13.564954,-14.699205,349.98,0.33,0.55,2012-11-17,1447,N,VIIRS,n,1,303.13,7.92,D,0
13.440547,-16.699488,331.78,0.48,0.48,2012-11-17,1447,N,VIIRS,n,1,301.62,4.61,D,0
13.601584,-14.570994,333.68,0.34,0.56,2012-11-17,1447,N,VIIRS,n,1,301.68,2.5,D,0
13.438517,-16.695162,333.49,0.48,0.48,2012-11-17,1447,N,VIIRS,n,1,301.5,4.13,D,0
13.584234,-14.850734,346.79,0.49,0.4,2012-11-18,1428,N,VIIRS,n,1,306.15,6.87,D,0
13.601859,-14.610229,330.18,0.5,0.41,2012-11-18,1428,N,VIIRS,l,1,304.65,7.82,D,0
13.602491,-14.605567,345.46,0.5,0.41,2012-11-18,1428,N,VIIRS,n,1,315.01,41.33,D,0
13.606256,-14.606098,343.26,0.5,0.41,2012-11-18,1428,N,VIIRS,n,1,304.06,7.34,D,0
13.607035,-14.904465,348.09,0.48,0.4,2012-11-18,1428,N,VIIRS,n,1,304.9,7.1,D,0
13.52547,-15.613525,330.02,0.45,0.39,2012-11-18,1428,N,VIIRS,n,1,301.59,2.03,D,0
13.645019,-14.658746,341.14,0.5,0.41,2012-11-18,1428,N,VIIRS,n,1,309.72,5.32,D,0
13.607662,-14.899967,349.77,0.49,0.4,2012-11-18,1428,N,VIIRS,n,1,304.14,7.1,D,0
13.547728,-14.637223,343.7,0.5,0.41,2012-11-18,1428,N,VIIRS,n,1,307.16,8.17,D,0
13.603958,-14.899445,342.2,0.49,0.4,2012-11-18,1428,N,VIIRS,n,1,307.78,7.1,D,0
13.547083,-14.641848,335.31,0.5,0.41,2012-11-18,1428,N,VIIRS,l,1,306.99,4.71,D,0
13.603125,-14.600907,338.68,0.5,0.41,2012-11-18,1428,N,VIIRS,l,1,309.43,41.33,D,0
13.59531,-14.907333,331.81,0.48,0.4,2012-11-18,1428,N,VIIRS,l,1,305.96,6.03,D,0
13.578039,-14.644708,352.74,0.5,0.41,2012-11-18,1428,N,VIIRS,n,1,308.37,12.53,D,0
13.706366,-14.830449,330.62,0.39,0.36,2012-11-19,1409,N,VIIRS,l,1,303.82,3.3,D,0
13.624522,-14.657597,334.21,0.42,0.45,2012-11-20,1350,N,VIIRS,n,1,295.14,3.61,D,0
13.615124,-15.006021,336.02,0.44,0.46,2012-11-20,1350,N,VIIRS,n,1,295.43,3.68,D,0
13.619709,-14.660666,339,0.42,0.45,2012-11-20,1350,N,VIIRS,n,1,295.49,3.85,D,0
13.560123,-14.634486,336.44,0.42,0.61,2012-11-22,1453,N,VIIRS,n,1,300.82,2.37,D,0
13.555158,-14.678209,330.03,0.42,0.61,2012-11-22,1453,N,VIIRS,n,1,299.63,1.75,D,0
13.534993,-13.919594,335.12,0.47,0.64,2012-11-22,1453,N,VIIRS,n,1,297.85,2.18,D,0
13.534494,-13.924085,330.37,0.47,0.64,2012-11-22,1453,N,VIIRS,n,1,297.73,2.18,D,0
13.567446,-14.671704,344.01,0.42,0.61,2012-11-22,1453,N,VIIRS,n,1,300.53,3.98,D,0
13.495865,-14.075265,297.89,0.43,0.62,2012-11-23,0146,N,VIIRS,n,1,285.39,0.19,N,0
13.576003,-14.57706,333.87,0.42,0.45,2012-11-23,1434,N,VIIRS,n,1,301.24,5.83,D,0
13.616296,-14.856839,345.44,0.4,0.44,2012-11-23,1434,N,VIIRS,n,1,276.77,10.34,D,0
13.742429,-14.874108,334.86,0.4,0.44,2012-11-23,1434,N,VIIRS,n,1,292.04,6.91,D,0
13.729668,-14.876113,342.83,0.4,0.44,2012-11-23,1434,N,VIIRS,n,1,290.7,3.07,D,0
13.577109,-14.577807,331.24,0.42,0.45,2012-11-23,1434,N,VIIRS,l,1,302.12,4.23,D,0
13.60089,-14.557534,333.54,0.42,0.45,2012-11-23,1434,N,VIIRS,n,1,304.94,3.62,D,0
13.601385,-14.553679,341.12,0.42,0.45,2012-11-23,1434,N,VIIRS,n,1,304.12,3.62,D,0
13.72558,-14.875549,334.52,0.4,0.44,2012-11-23,1434,N,VIIRS,n,1,290.82,3.07,D,0
13.584929,-14.582875,340.45,0.42,0.45,2012-11-23,1434,N,VIIRS,n,1,302.78,4.54,D,0
13.729031,-14.885257,336.09,0.39,0.36,2012-11-24,1416,N,VIIRS,n,1,289.98,7.82,D,0
13.560389,-14.993068,328.61,0.39,0.36,2012-11-24,1416,N,VIIRS,n,1,283.82,3.08,D,0
13.560922,-14.989518,332.74,0.39,0.36,2012-11-24,1416,N,VIIRS,n,1,282.89,3.08,D,0
13.564573,-15.003453,334.16,0.53,0.42,2012-11-25,1357,N,VIIRS,l,1,304.19,4.86,D,0
13.472627,-14.631213,335.7,0.51,0.41,2012-11-25,1357,N,VIIRS,n,1,304.02,4.04,D,0
13.476389,-14.63186,336.11,0.51,0.41,2012-11-25,1357,N,VIIRS,n,1,304.19,5.7,D,0
13.489681,-14.10937,336.11,0.48,0.4,2012-11-25,1357,N,VIIRS,n,1,305.22,3.75,D,0
13.631847,-14.854205,345.01,0.52,0.41,2012-11-25,1357,N,VIIRS,n,1,306.64,5.37,D,0
13.634504,-14.624031,343.3,0.68,0.74,2012-11-27,1319,N,VIIRS,n,1,283.3,9.87,D,0
